07E4syKsLXDgR3lr	1187,1659,2836,2582,2764,2610,2084,172,313,2709,690,2061,2706,378	CHE1-CL20	\N
0vWCL0w9CCac8s3A	1852,1203,968,494,1099,658,1344	U9508	normal
0fx9K2ftEK5kfxgA	2459,1849,2222,1848,2801,1303,2738,1824,2028,2367	CHE1-CL20	rare
0ayIDYzBTCh0ks9e	70,157,2460,1098,1178,2722,420,243,2427	H30-U10	rare
0q4fbfhzvaxO76He	2167,2279,1858,783,2225,1618,503,605,862,913	H60-L01	normal
08pUd8aWxwWUqdmN	1236,1776,476,564,175,2069,98,1038,2860,2949	CHE1-CL20	high
0txtM6GybeANfFKm	866,2638	U9508	rare
0UiQmbQkY9GdRxH9	1669,373,2098,548,1819,1615,2344,2107,2141,644,559,376,258,1564,1409,2932,1110,1756	P7	high
0z7cPEqn5HAh4966	2808,958,1520,546,785,1817,680,2383,557,427,594,1561,397,1449,214,2791,569,240,2513	Honer6Plus	normal
0PPfoRmhoo1SltVH	1822,1820,1251,682,2311,738,11,1167,439,1151,1508,2734,1391,1353,803	H30-U10	high
0yZ1S3ZZigcZNOiM	2300,1581	U9508	normal
0OZdy5KbMNVEeweW	805,1837,1699,583,1308,1218,2937,1125,690,1605,60	U9508	rare
0jQn5Els4t3fmrcq	2201,2083,2457,1578,140,544,2683,92,2105,569,827,523,1895	H30-U10	rare
00xwuShjyEz9Vutb	1913,1410,2249,718,2631,933,2276	Honer6	high
0qZRlwBEq7mLSV3b	32,1765,514,2851,948,1502,41,1810,461,2356,734,1244,2360,1799,2330,1695,270,570	Honer6Plus	\N
04Uj1Q5quBc32qbJ	410,2405,2375,1132,2749,1036,2476,1950,2951,380,1228,1127,46,972,635,1753,126	P7	normal
0IbSsr7bPFUatesQ	1761,2270,1065,1698,2101,1535,1062,12,2772,2652,2079,2080,2834,251,2280,159,2158,2031,811,2182	荣耀畅玩版	rare
0dAJoHGQTCPmoF8T	1353,1751,183,980	荣耀畅玩版	high
0d0Tzx9e8IvG5AkS	626	H60-L01	high
0NqYVVtClOaiz5nm	2002,1548,169,203,650,857,1983,917,2556,669,1984,1476,292,1952,1800,2145,1589,1992,2394	H30-U10	high
0Y0xVk8tFdqRBYex	1033,1115,164	Honer6	rare
0xus6tWQYg7AxckP	686,2282,2020,1969,1352,836,1143,678,125,2061,741,1471,2601	U9508	normal
0UMMIcgYEe8lxw0z	986,988,202,1402,1262,1193,1333,134,864,1081,1985,1901,2606,127,2607,1455	P6-T00	high
0wxSoSfiiQoHRjmh	1034,1527,309,2850,2648,1709,2432,1872,1537,2530,2377,344,1726,2431,571,1346,1215	Honer6Plus	normal
0wQnoMVyl7zYL905	2268,2083,2310,2326,1556	Honer6Plus	normal
0UI6cmy2Vq3pgNVv	2404,1671,1357,2075,2127,2829,2943,658	U9508	\N
0jQ0kZ0QEP3vls45	1001,2473,939,396,2623,1109,1858,662,1483,1199,2873,2739	CHE1-CL20	normal
0f0lr9tp4vAcNjn9	2719,1393,982,2257,2458,1170,185,1391,765,635,902,639,1138,779,536	荣耀畅玩版	\N
0FB0liVXYApKdHrf	2510,1169,2712,235,831,841,2484,1963,552,2453,2047,1554	U9508	normal
0SwKIj1kVYTwsueL	338,2968,58,2346,2704,2333,793,2684,2470	\N	high
02PuLIoRLa0bMJEs	2235,1424,2951,2227,1162,2982,1363,1470,105,2839,2974,2216,262,2223,2282,1419,841,1275,1272	U9508	high
0S3NsC8DjwfpaMfD	1356,2642,1462,2787,933,1398,94,1281,1530	H30-U10	normal
0TpeFeQCmakAmLY0	1987,1255,1371,1884,2976	P7	high
0IUuBW3dupaJVPcP	533,885,2162,2416,2646,1176,240	H30-U10	normal
0zKPi8jtfksarWye	1134,1762,1523,111,2685,14,2259,2684,2323,2526,540,1177,1796,808,2152,538,2995	SC-CL00	\N
0xdRGwC80ZgbVNrM	2822,2065,548,853,96,1764,676,2014,2170,285,1778,1625,701,1267,2593,1449,842,1830,2394,2030	U9508	\N
0m4vmEOHSzr46i4g	1527,2028	SC-CL00	rare
0xBe88wFQpnuQMPe	2698,916	P6-T00	\N
03zulyHi8xfN4A9h	2734,1044	H60-L01	rare
0OgrZkzlfFOV1afr	1492,374,1460,2981,1775,672,1437,105,84,2158,1650,2845,418,1042,2789,1272,2788,2212,1183	SC-CL00	\N
0Wa1gb61GrtCff1H	2421,1745,116,1520,1430,473,1645,432,2159,1678,1655,2257,2273,590,60	P6-T00	normal
0LJkbucmw74JLW4Z	1000,2320,250,21,1367,1314,78,2246,2517,795,2806,605	P6-T00	high
0y1cYzfIbZRtT3sU	652,2001,276,1099,2708,196,2293,194,2868,2733,1445,1173,1781,2329,1724,177,2182	\N	normal
0TBYdqahf2yrQskq	767,1188,2980,2292,876,2872,192	H30-U10	high
0F4v7j2dTPjf7ool	509,2847,2772	H30-U10	rare
0h8tV6WpoIaX6NkL	2511,848,2560,200,1848,2315,1178,146,796,183,1167,827	U9508	normal
02jnOWcU5fRtAFqz	627,2359,1258,2243	U9508	high
05kJRKMbhJmnPQJ5	441,2609,514,412,2851,1907,438,969,836,261,2877,1487,1992,2965,449,1759,329	H30-U10	rare
0FM5NXlyh01QKLlr	2581,325,1340,2647,645,1247,333,2514,2910,1571	CHE1-CL20	normal
0zYtZgEn7Bke45pS	2675,1864,2548,2292,1633	Honer6Plus	rare
0zC4w7NoBe90AX99	686,2733,1324,802,1041,146,1314,1057,2241,1241,2940,362,284,659	SC-CL00	\N
0xM8e74sKpFuHtbx	2625,2611,698,816,869,158,748,2193,995,1688,1014	H30-U10	normal
072LIA0V90ktbrI1	1306,2069,2101,718,2885,1195,2623,131,1199,1362,2285,2558,2896,2562,2279,603,215,2121,2759,964	荣耀畅玩版	rare
0VqOU1eGwf1HlJj9	479,819,1634,435,917,2977,347,2350,941,2526,763,1956,535,2119,1173,2022,1519,29,2722	H30-U10	\N
0E2icktBKUHBGOsD	2973,2762,201,2865,2476,1084,202,321,2263,1164	P6-T00	rare
0hLsV6VeGCYvv1i8	577,70,2204,1071,5,311,748,2742,2380,1094,249,1648,2635,1137	H60-L01	normal
0oaUYKAkdEdQwlcx	914,862,2925,1637,2117,461,2080,2559,2189,2595,1144,2124,1283,24,1450,606,2332,777	P6-T00	normal
0qnVpfUi7Xhhs7RL	1055,1951,722,1755,2351	Honer6	high
0LbLLYeMjKo5u6rq	1406,1532,2041,95,1840,2108	P6-T00	\N
0OqPeJwVOF7mObxq	1456,1051,1312,2295,677,2432,1983,1893	\N	rare
03yUs1WdYLceL4c0	2869,2643	Mate7	normal
0o6Jha97usPD5qrb	1101,2036,2812,1098,2885,2650,394,969,2460,1682,1868,2279,1313,1722,2062,2367	H60-L01	normal
0fBeg76DbACMcMTX	2643,1855,655,1157,1462,2539,1981,1977,2774,1927,1921,2554,540,1376,423,483,568	Honer6	\N
0HsUBnQf9p6NvNKh	2716,1220,2643,579,2311,1970,1218,1600,2261,2290,1741,2498,768,334,2178,997,1421	P6-T00	\N
0qrGkPU3zUqVc3Tr	1625,1253,364,162,1256	P6-T00	normal
0tZOq3T9q9JE6kmT	170,6,1309,2412,2828,198,348,1302,1773,2286,48,2552,2628,1595,2696,2022,1562,840,2213	U9508	rare
0ET0AmbQSI8iy1Jp	2837,2090,177,2686,1378,2994,2047	H60-L01	\N
0LbzeUbqgDfT4pdY	2852,1066,1699,368,1248,1308,13,2488,2836,1326,1054,52,1043,759,62,2367	Mate7	\N
0J94FNludjNm3uPd	1975,1611,1545,1698,2984,129,110,1947,593,256,190,294,1278,209,1930,2570	Honer6Plus	rare
0eQzgyJ4kszjxpPY	2751,1526,2542,855,1228,282,1261,1365,796,1117,1803,2696,2555,2126,690,1929,2668	P7	rare
0EX3hFT1In4hrDus	1111,1363,2288,1792,1471	H30-U10	normal
0xjRm0FLuvSeFifX	2837,1171,1355,1402,1429,1677,1009,244,2243,845,2289	\N	normal
0syKyhqfeefeYGmz	1745,2864,1062,1528	\N	high
0SGDt9iK6gaiHkhd	2066,235,1647,2505,1402,2588,2142,1027,1678,1841,1498,16,1268,324,1712,2797,905,843,873,2366	CHE1-CL20	normal
04rV9WAKHlYJ6dpA	1762,1905,2831,527,2926,711,1674,627,399,2665,1655,1316,123,725,2180,1212,31	荣耀畅玩版	rare
0lG56T0MfuZYVscU	69,2814,1521,1488,370,2802,2464,2258,2775,327,2081,1595,2699,1473,2055,843,2089,1689,2274,150	P6-T00	\N
06F0sMrjgiBFF0iV	1359,2793,33,2147,2324,2847,846	SC-CL00	\N
0bxnJsLu8ZTqkmeW	2083,628,1042	P6-T00	\N
0g07r6gaFkgjHYDm	2319,75,1200,1595,1445,1415,2754,1277,781,2515,362,1788,2030	H30-U10	\N
0KEBpYEmSG2Pa98N	1404,442,1492,199,1738,72,1119,2733,2896,2732,667,2025,1966,1416,2575,1756,2120,2569,2512,1861	H30-U10	\N
0ugPJZXSV9Rhl1Uz	2144,2667,1104	Mate7	rare
0ycPPrtjgY3f6LHG	1389	Mate7	high
02QEiWIW3gHQN4CS	956,238,372,2579,1161,949,2349,673,1049,252,1085,754,147,1483,1215,2840	P7	\N
0XGhJ4Yl35H1nF61	411,1912,2271,2799,2819,1267,818,632,1360,1497	H30-U10	high
006qc1za59FfoUpR	410,551,1033,1490,1848,403,2015,668,2795,626,2659,1507,2190,296,2448,453,1725,2242	SC-CL00	high
0xrvax1dW9cGs5ik	2269,474,2477,1096,1603,1775,740,1987,1147,836,2727,1590,1753,1928	Mate7	high
0HfTHCJLAVlHtsFe	4,1819,2068,1522,1435,557,1810,1675,980,1014,105,700,773,322,219,2723,2029,777	荣耀畅玩版	normal
0MV74e8OFsqgiRFg	1643,790,1849,716,350,644,2195,2711,106,794,1236,1686,1173,699,765,1006,1787,727	Mate7	\N
0nkaQUXNjpoF0qSS	534	P7	rare
0IoHPqn8orrpAZjx	2353,1386,172,111,898,1014,2228	Mate7	\N
07sJpjegBLCHMVyj	1170,839,2296,2384,1875,2754,328,2426	Honer6Plus	high
0spC8IW9Mv2TerHD	2808,1158,1764,2503,193,2858,2391,2219,184,1782,1004,1660,1275,657	Honer6	\N
093tVIYsbKcl3Tgn	2808,129,1435,1534,2616,1957,1116,1776,2733,2249,458,1487,2209,90,2182	Mate7	normal
0R5lfftqOkqowXFJ	773,1309,2274	U9508	high
05DwQjzV84HosjH4	155,1239,2100,1981,1435,2926,1091,1789	CHE1-CL20	\N
0Rmj0WhbZ5OZFsBl	1865,2938,287,2215,620,2995	U9508	rare
0mZbXu4w8XkuKYwP	2853,788,1070,2479,2005,2314,9,1231,917,2408,944,2805,1910,2390,1628,112,219,1280	P6-T00	\N
0ZTpjj2y2JDptKJC	2713,2856,164,2805	P6-T00	normal
0B3CaUU8igUplkdg	2808,2887,2610,2308,1308,447,1092,106,1479,153,1687,2460,1487,1176,144,454,2906,1451,2430,2484	H30-U10	rare
0fw3TjeqETojLnPE	1374,1404,1956,2293,1528,376,2426,826	荣耀畅玩版	\N
0of07Uqo3XraXuoF	2777,2985,1058,584,1541,1500,13,2686,356,2625,2626,2493,1351,2695,2635,1179,2960	P6-T00	normal
01gL9JdiAeOHm4ce	2200,1564,2204,869,2676,2548,1635,335,527,2409,2908	H30-U10	normal
0EqjKNozhKoQs3KD	477,1873,199,74,533,1564,806,1553,420,2155,1792,637,2123,1319	\N	rare
0DnI5KQwvMmnubjV	1551,2915,1342,1502,584,2312,677,46,2355,256,2973,458,843,2574,385,2157	\N	rare
0bIPV5EawJvD6231	1748	P7	\N
0GneKp4oIeyWF60k	1927,1203,1067,2884,1869,2785,2396,1468,1977,659	荣耀畅玩版	\N
0bMOiXhIojcykSgS	186,373,926,2613,2597,2611,200,2849,321,660,2512,2547	H60-L01	normal
0NaPzICbWzH6PQYm	102,2988,2033,987,2814,2834,1314,2313,195,2944,710,1569	荣耀畅玩版	rare
0D0ydE7kahybR06c	1969,2060,825,2045	H30-U10	rare
0naUfqvkxMlyioh3	660	P7	\N
0Ou9oSVDvEMBrvgc	851,2167,2445,365,2575,2060,1512,2139,2759	H60-L01	rare
0q7e9ieX16dYc5oy	1374,443,544,1546,2676,2502,796,105,826,1390,2932,1352,2726,1589	H30-U10	\N
03mbEmBu7bwUNMzG	205,1669,1338,4,1665,2953,2369,1402,2951,2949,348,1896,2839,1837,325,900	U9508	high
0x3UMR3d7kRHychg	2404,273,2508,1886,96,2782,473,2920,1465,1466,12,2705,379,943,807,870,1353,1205,814,1618	U9508	rare
0FQvvx0Pe3qy0dCP	1389,375,1167	\N	rare
056RRIcocVGvllja	442,1969,514,2919,110,2471,2598,2019,292,528,1145,456,540,385,846	H60-L01	normal
07OzFPG9PrrcvYbK	1853	H30-U10	high
0Io56vcNHRiePlkz	1067,626,731,2119,1782,1159,470,2314,1621,1706,389	CHE1-CL20	rare
0oruPpBGkGa9LoM3	1524,275,459,2954,2782,828,965,964,2788	H30-U10	rare
05BQ1UwBtRVofGua	102,411,2004,1397,2532,1572,617,2436,1779,970,1657,730,699,528,1004,2091,1208,1272,2690	Honer6Plus	rare
0EFgjueLLF6Oj5X7	789,2160,1645,1333,2439,2976,1005,1086,294,837,803,1281,2455,2943,810	\N	rare
02gQjm9F6rfV2w2Q	2538	U9508	normal
0bcRyyZ41tpRVptM	1881,1581,414,525,1534,743,2138,2051,2284,1800,1412,735,330,2690	P6-T00	normal
05GVK6HIchpYdN0V	1509,1116,1219,1780,2661,558,1262,1125,572,2704,2471	CHE1-CL20	rare
04n3Vke7ocUQQJab	1066,821,1065,2207,1126,2137,2378,1840,2198,2685,119,1049,669,325,1717,2358,573,2689,1316,361	CHE1-CL20	normal
0wyhun5tLOSzxEg8	208	荣耀畅玩版	normal
0AwT4b6VWi1WUe5O	2663,2798,1146,514,313,1891,2652,636,606	P7	\N
0uKb0wNrfFii4Wp6	1291,615,1084,1329,27	CHE1-CL20	high
0fHxW4eMuTTVXigQ	1148,374,1366,2143,346	CHE1-CL20	rare
04uix4aBuHnN6IzR	254,680,2890,1139,2154,390,1977,134	Mate7	rare
04rQ9ETG1fRYEt6d	611,237,1551,1401,2815,1936,1158,349,1742,1236,940,2837,1053,2877,1247,1588,2602,2364,928,996	U9508	high
0VkjqWCSJxjDbgyW	205,1425,2629,146,2108	H30-U10	normal
06lM5l5cvWtZ3zx9	2777,1640,1731,67,679,317,2286,222,832,2835,1662,598,2633,2636,2180,1077,1319	Mate7	normal
0xww4Ry7fWl1pIg2	239,221,535,1154,2732,2627,1849,2996,622,2092,2655,1944,1622	P6-T00	\N
0zKC4q1XsGW5jfgV	1495,1493,2340,1613,1342,1397,559,1983,2924,1031,1927,1896,2838,1898,2086,666,1712,2397,2758	P6-T00	rare
0CrCtZQMST7FtYVI	2459,2722	H60-L01	rare
0Qrz1krWhFNWz4b5	520	CHE1-CL20	normal
0PCAw73GYagfnpqk	1545,1851,6,1546,707,2291,47,104,2080,2285,2282,484,843,1417,2329,1785,2517,30,1928	SC-CL00	rare
064BUbWzroz5tCxf	256	Honer6	rare
0MWiSn0WOperffpj	189,891,2455	SC-CL00	rare
0H0tqnVMUDWFpdWY	313,897,2169	H30-U10	high
0H9kQzRxVwHCtMx5	2988,519,923,2677,2949,383,2172,437,2686,14,165,2109,1896,1358,2839,1210,2244	H30-U10	high
0vKYmkHJs5R1THHz	2406,2712,2204,1713,2074	\N	normal
0Kz8LnTUyLI4hudZ	2716,1886,1916,2131,1845,1846,497,1439,2076,1531,220,395,1116,868,2867,1755	荣耀畅玩版	high
05aop8C1gi9wBASm	2583,2270,1103,2305,848,750,1546,2649,949,501,286,1439,1091,2839,2191,213,2940,1137,2669,538	SC-CL00	rare
0sX45oDWX40q8ipg	1,1304,201,2308,645,1982,1468,980,461,494,2222,782,633,2725	H30-U10	rare
0PsHX2FAcYnuPlMf	648,802,1335	Mate7	\N
02Gyw0mwBrZlCjYd	288,2697,923,1446,386,781,2334	Honer6	\N
0kn1mO4k9P8MrlPe	927,479,54,2968,2998,1725,1247,1256,1607	Honer6Plus	normal
0yJ3oTLqtotDqLuq	1524,2298,629,2555,43,1556,382,2962,88	荣耀畅玩版	normal
0N1POL1ogjK0UxaR	1663,458,954,1692,2549,2983,1812	Mate7	high
07CegQJ31VFQkL3D	1186,2238,2239,1816,2237,1815,1572,382,862,2735,1118,2731,82,454,2451,2845,539,1623,2332	Honer6Plus	rare
0HsHcJfOaAQdJ6Dl	1100,207,237,1611,885,2506,2851,2478,2769,804,1324,2327,1784,2061	P6-T00	\N
0lzDflZPgZswDVYm	2658,834,411,1339,1761,2970,2887,147	Mate7	high
0NoVq4SMZKAJak5W	1037,1368,558,1331,2863,2773,2170,2437,2470,2289,1897,1889,1785,384,1107,844	SC-CL00	rare
0XEkjriGPepRyCk3	2185,2815,1522,544,621	H30-U10	high
0fMmInSFtDP8xCtD	372,790,2883,2301,1664,669,1899,1080,426,2086,1327,904,301	SC-CL00	rare
0YcvpPOQHIhGCJ7K	2913,2205,5,2038,1003,1680,2281,734,2279,1348,994,2993,898,2487	U9508	normal
0AkaOuCiIKqrzRvd	272,3,1982,1633,2893,1674,152,2659,833,2522,1629,217,2460,2767,2084,2766,2279,1073,1349	U9508	high
0rjAlbG7hRi1gJx3	956,274,1849,202,852,110,350,919,230,640,2735,157,528,1177,2024,2153	H30-U10	rare
0REpNOckMyRNaGIG	340,1887,1219,796,2529,1636,2926,1479,254,2869,1000,2733,191,320,178,2551,1284	Honer6	\N
0eA5nHsyCmoTZkwU	1426,342,3,855,1767,2714,2609,128,1194,857,2293,2432,2230,1167,2587,593,153,2356,2757,691	\N	normal
02asCJkyr0x1CrRg	454	H30-U10	high
0WtadIsbFu0NIFc8	668,579,398,888,662,1709,315,1122,2827,2652,1362	CHE1-CL20	high
0RAn09gwuF8xjX8R	2881,191,2084,582,1677,752,1011,1678,1362,2722,1377	Honer6	\N
0Ki9ISDXdUujj8KP	747,2510,2913,1671,579,1578,2504,948,919,794,710,2082,1560,1233,1965,419,1512,2453	H60-L01	\N
0H6jBmkUczfpOhZv	1737,350,1026,2687,2946,877,1997,2978	SC-CL00	normal
0nvn3tQDM9P6p1Qq	137,1524,2854,529,631,96,2951,2693,1519,1618,123	\N	normal
0WmfKKHKxBU608Cc	1149,1931,90	Honer6Plus	high
0xpIli3N4gNKXAcg	170,1822,2098,518,1130,918,2588,1846,1743,1470,2229,1837,290,397,2124,721,24,1552,2213,1826	\N	high
001yOLHMEBV9CMba	1425,1593,725	P6-T00	\N
0sREEdha9aLG3v0y	626,2166,1510,1035,1952,1919,2005,2890,1367,111,1467	Honer6	rare
02VPUhwPXmX9eXX3	851,2337,289,1830,982	Honer6	normal
0H8XIdF15PrVa2EJ	1401,890,404	Honer6	normal
0uZ7xDh7XlZkFsxH	1250,2230,61,1704	U9508	high
00yRG5tWpEIBiXIR	1131,1473,2450,2769,2312,1543,2137,1363,2722	H60-L01	rare
0Ub54OoIjC3DQeaz	1280,2879,270	SC-CL00	high
0kHPFOeUckK6w2fC	186,2776,1494,153,399,1783,1713,2041,471,1296,2827	荣耀畅玩版	normal
0MOLhcqrsORU9r1W	2404,744,477,582,1161,2261,616,2142,1467,641,462,2930,1683,656,2602,303	H30-U10	high
0Mqp6JAno4S3IulP	2527,1567,1938,1802,2644,1093,888,1618,2948,361	\N	\N
0LWFz6zmnV0odBNB	616,1062,345,1866,2975,16,185,594,1832,1414,1210,386,723	H30-U10	\N
02tXnDPCJXiH8dp4	2882,341,1250,1143,978,1042,1181,895,1743,1046,2737,2317	荣耀畅玩版	rare
0ezwqw7as7Teifim	2811,2102,203,1572,160,2889,2824,1742,941,424,2527,1147,2283,1005,905,457,2698,2878,1213	荣耀畅玩版	normal
0PKaLenb5G50edhr	971,2929,87,2005,574,2348,1530,2600,1539	H30-U10	normal
0EcUjQcdaOwo0SDn	1412,176,2964,539	P7	high
0N5cq06sRgvFbFk7	888	CHE1-CL20	rare
0L5syU0L3xc0Oa5o	1956,2364	\N	rare
04v6pkTWsnAYDzCY	747,2374,1304,1644,853,2505,432,2980,383,254,1685,2355,1984,1476,2144,1386,1265,2449,637,1106	Mate7	high
0EODGK81jfbpj75i	1221,789,2579,719,644,2378,2703,2793,909,1868,1954,2606,2156,2514,91,389,1554	U9508	rare
0WLvUmh57Pa4zBJH	1881,2880,2474,141,2265,1370,2260,468,314,2079,1674,1291,867,55,1086,217,1140,759	P6-T00	rare
0DikvHIas7WIvMEy	2959,2271,1372,1697,828,2862,1570,152,806,2280,782,27,1824,2721,1929	CHE1-CL20	normal
0gISU9BmDhJJ8PyT	683	H30-U10	normal
050HG1R7ID9SOxTK	2822,747,1457,1064,1914,884,1817,742,915,1123,134,2488,252,1269,1834,2833,783,996,210	CHE1-CL20	rare
0kVBnvCP9a9SPzBl	2599,70,519,563,2162,2037,1160	Mate7	high
09L1CvQW1EbCF15j	2324,720,1398,527,1759	Honer6Plus	\N
0YvZgEOKUwZzMK7Q	1411,2488,1702,2372,614,785,1559,647,778,2946	Mate7	high
0GACY4WMyNFHWuFN	2167,970,2236,1576,1661,1331,1982,1891,2142	H60-L01	\N
0F9cuSskPczQHw4d	1866,426,1923,2039,2891,688,2960	H30-U10	high
0RVhTusOzsHUFtmB	703,2933,457,782,2383,1313,1485,2694,2120,725	P6-T00	rare
0tzIHkwvjbdgZtuv	2353,1566,2358,1160,525,2481,693,2773	P6-T00	\N
0AUokVqTU9PfkDJR	1338,870,2396,2570	SC-CL00	normal
0gFwy8HbfXHdTLHX	581,762,259,393,460,1865,190,399,1324,83,735,1726,1418,92,26,1513,1997,150,964	H60-L01	normal
0ivQYipUpBicEMVw	2509,272,2204,1401,459,1097,2812,2563,1105,121,1773,1300	H60-L01	normal
0qvikN0CwZ4QmHC0	102,1643,1676,856,1439,2652,74,87,1627,2254,1354,1505,293,270	P6-T00	normal
0LUceExiRl2GkXYl	2868,2400,2800,2453	\N	high
0VxemmEm2bH6Fu6B	1457,551,2300,101,374,1665,1248,2952,704,2383,2770,1393,1122,2350,258,1237,358,1475,1007,1183	P7	high
0ZpXhtaCFrP30mPC	1702,1668,1389,510,2613,1682,2039,1486,2752,1568,1531	CHE1-CL20	high
0QlBIuFjkAKOM6F7	1336,1203,2493,869,1346,301,1361,1272,388	H30-U10	high
04tq9GGdIdqeQmJk	2827	U9508	\N
0E3XgopUVsy0xBxW	343,2733,1670,1990,189,1205,570,2639,405	H30-U10	\N
0jRUXsbVxUWXy46V	2287,2674,1875,1872,1392,2334	H30-U10	\N
0bGFrn7lUNzxg7Ej	1610,3,2918,1188,921,432,704,554,1638,862,1060,1636,379,1144,2845,2364,2122,2512,2669	U9508	normal
0tCVfexih4hjlPZo	2268,2336,2913,38,2267,1094,2256,1167,2050,2792,2903,1147,1146,364,902,873,416,1451,2722	Mate7	high
0EtuB61qN6sumQKI	57	Honer6Plus	\N
038wpRfTyE8Naxs6	1307,2511,2777,2372,2447,1188,395,2932,2523,1085,2144,2796,1484,448	荣耀畅玩版	\N
0FZyvMyrThIEGBce	986,1338,882,1904,983,2047,2494,457,2460,57,1208,2448,243	Mate7	\N
0vZDtuMttZngIaHF	1557,559,177,1678	H60-L01	\N
0MpLsAMJVMGr5eBO	535,2552,2621,588,437,1788	SC-CL00	high
0b1vXU60SshE0YtO	1,1609,2251,1502,2942	U9508	rare
03ysHXE4KuM3dI8x	610,1426,1915,444,2103,1097,2677,785,895,1117,2323,1173,2493,1175,1450,2208,1860,362	P7	normal
0m2qskvBb4G45nd7	1943,848,2848,2402,558,2073,1541,2535,41,377,72,1529,2421,1889,265,2122,2063	Mate7	high
00jIunZLxe9ln3J4	712,1940,2445,1812,640,1944,2870,2865,802,2633,1796,2575,1422,1512	\N	high
0nqvZSfUKvWstlVu	1778,2458,393,1424,1670,415,1903,748,2294,2245,176,280	Honer6	normal
0oOxcX4iZ1cRBvnu	1133,2918,1397,2950,2681,2009,1393,945,1196,258,2526,48,1626,2462,1112	Mate7	normal
0rVER9Ei5R0aZrB2	1582,593,1066,2219,2282,2549,299,1826,523	Honer6	normal
0RghMDFeTifXueEO	1524,1525,831,2619,2077,2975,2354,2969,1618,605,1274,2060,726,1284,879	P6-T00	high
0VLrKFiaIvao4efo	411,2149,2973,1384,1355,112,1208,1992,2181,1908	Honer6Plus	\N
0PRDiY8DzVqSw4bq	441	U9508	\N
0ETFYH656uC5sl47	1216,2344,1366,1328,1572,1439,1290,424,1747,2523,1800,2637,2242	H30-U10	rare
0dmQMbStmgA241Wl	1777,2128,12	P7	\N
0PykkxBpxWVhNQvX	1102,2067,2261,2983,1602,616,2376,2082,1658,1321,1352,1921,1279,780,934,449,879	Honer6Plus	\N
0FN5v4mOmlILFrIj	137,952,1217,2401,338,2981,1737,2980,2433,762,1387,52,1752,1210,1245,265,2844,1824	P7	normal
0wbxj3FzBOdW0dBC	2656,506,313,1845,245,896	SC-CL00	\N
0FJ5H4AJXFmndRk6	713,1373,799,2225,1478,2389,2733,1111,1518,900,875,1213,120	P7	\N
0GoQFaNFwB694Kp7	1508,341,1567,2729,1129,1348,2335,709,1842,269	Honer6Plus	\N
0XW0XmgLvpLHJxJC	772,1629,148,2603	P7	\N
0zkbVa8bYZ2aCN7E	1405,2549,794,448	Mate7	rare
0HF97j24paJiv8xb	1271,87,1096,1502,1451,527,675,1104,2364,379,2047	H30-U10	rare
0zoqCJCPtwwdJHjp	926,1608,1853,1581,38,2010,349,2857,2979,1081,534,54,1054,560,2058,2664,147,2874	Mate7	\N
0XZTCXGYsb1rQwIT	1582,1407,908,2719,1010,2724,1621,776	Mate7	normal
01KopZYTkG3fICi3	2715,613,1542,2013,1657,2870,2018,2799,1415,665,1557,814,2993,121,1895	CHE1-CL20	rare
0hhLLybebr2fJOwH	1806,1968,2579,2358,1771,1224,2486,1743,15	Honer6	\N
09oeobonnVJlMftL	68,2164,234,2038,133,2045,625,1838,1289,1005,1988,1888,874,2483,1214,997,1422	CHE1-CL20	rare
0pvx3yMbsAFsgGDd	655,1458,518,1020,1814,2345,312,1361,2109,2658,2187,630,1660,2089,211	H30-U10	\N
0gty0dahWfk1ok0M	2131,815,980,1963,1861	SC-CL00	normal
04rTdNWAW7zCa9Ku	2423,2973,672	H30-U10	high
0o0UPvLno5vkI82V	1307,1426,2202,1373,2567,2327,801,191,2891,2651,758,1164,1895,194,2639	Honer6Plus	high
08BW6bH2yHOq5MZn	887,36,1386,2952,755,900,406	H60-L01	rare
0bR3huTGd5XG6Id0	1881,1431,506,2478,37,2226,2468,1672,225,379,2974,1050,1922,771,756	荣耀畅玩版	normal
0tNCQVFXeNakbBWK	2321,2086,1603,1797	H60-L01	high
09A844QXLik3hGIi	1508,1527,20	H60-L01	normal
0rljEPxkUYBzyFLj	1989	荣耀畅玩版	normal
0dXKLclPEdPqypjR	440,1424,235,414,819,514,1028,2249,1991,2971,1693,2183,539,2272	Honer6Plus	normal
0jTpgR9wr8Utvet8	1925,309,2561,2299,1037,545,2461,1954,364,2635,1088	H30-U10	rare
0dXP7Wt2Zdeq8mO3	864,1352,707	荣耀畅玩版	high
0GFZpXOBWXTxfDP7	2337,2369,469,2670,658,878	CHE1-CL20	normal
0Yy6FzTFzje5uAEk	2372,1700,2647,2623,1328,556,2249,2932,1326,159,24,1784,2396,121,180,1584,568	荣耀畅玩版	high
0jYAZdzfn4dFq7xX	2065,957,1238,1171,309,1005,2027,2424,2334,376,1345	Honer6	normal
03pohjm4URAyKQtd	2112,355,1109,27,390,2654	H30-U10	rare
0NuDnCpVjg0BYckA	2810,1341,973,544,1645,315,1572,2328,2059,1139,2687,2545	CHE1-CL20	rare
00rUFpCh9OgFwBTd	2677,2877,2633,1453	H30-U10	rare
0gBt10bYv2nH9TVv	2595,2983	H30-U10	\N
0R3VkZZa80bQRGdL	50,155,2680,2468	Honer6	\N
